"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2522","userCanTransferToOwnAccountTest(Double) [2] amount=0.02","","Wed Jan 14 13:04:51 UTC 2026","passed","Wed Jan 14 13:04:54 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1651","userCannotDepositWithoutToken()","","Wed Jan 14 13:05:01 UTC 2026","passed","Wed Jan 14 13:05:02 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithoutToken"
"","1686","userCanNotDepositWithInvalidAmount(Double, String) [3] amount=5001.0, errorValue=Deposit amount cannot exceed 5000","","Wed Jan 14 13:04:57 UTC 2026","passed","Wed Jan 14 13:04:59 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","1904","userCanNotTransferOnNonExistentAccount()","","Wed Jan 14 13:04:59 UTC 2026","passed","Wed Jan 14 13:05:01 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferOnNonExistentAccount"
"","848","userCanNotUpdateName(String, String) [5] newName=Mark Junior Samsonov, errorMassage=Name must contain two words with letters only","","Wed Jan 14 13:04:45 UTC 2026","passed","Wed Jan 14 13:04:46 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","5459","userCanNotTransferOnNonExistentAccount()","","Wed Jan 14 13:05:17 UTC 2026","passed","Wed Jan 14 13:05:23 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferOnNonExistentAccount"
"","2855","userCanDepositAndBalanceChangesCorrectlyTest()","","Wed Jan 14 13:05:02 UTC 2026","passed","Wed Jan 14 13:05:05 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","2367","adminCanGenerateAuthTokenTest()","","Wed Jan 14 13:04:35 UTC 2026","passed","Wed Jan 14 13:04:37 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1431","userCanNotDepositWithInvalidAmount(Double, String) [2] amount=0.0, errorValue=Deposit amount must be at least 0.01","","Wed Jan 14 13:04:56 UTC 2026","passed","Wed Jan 14 13:04:57 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","2894","userCanLoginWithCorrectDataTest()","","Wed Jan 14 13:05:00 UTC 2026","passed","Wed Jan 14 13:05:03 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","6229","userCanDepositWithEmptyRecipientNameTest()","","Wed Jan 14 13:05:29 UTC 2026","passed","Wed Jan 14 13:05:35 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositWithEmptyRecipientNameTest"
"","383","adminCanCreateUserWithCorrectData()","","Wed Jan 14 13:04:39 UTC 2026","passed","Wed Jan 14 13:04:40 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanCreateUserWithCorrectData"
"","1298","userCannotDepositWithInvalidFields(Integer, Double) [3] id=null, balance=null","","Wed Jan 14 13:04:53 UTC 2026","passed","Wed Jan 14 13:04:55 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","8860","userCanDepositAndBalanceChangesCorrectlyTest()","","Wed Jan 14 13:05:01 UTC 2026","passed","Wed Jan 14 13:05:10 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","2293","userCanNotTransferWhenTransferAmountExceedsAccountBalance()","","Wed Jan 14 13:04:47 UTC 2026","passed","Wed Jan 14 13:04:50 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWhenTransferAmountExceedsAccountBalance"
"","927","userCanNotUpdateName(String, String) [2] newName=Mark1999 Samsonov, errorMassage=Name must contain two words with letters only","","Wed Jan 14 13:04:47 UTC 2026","passed","Wed Jan 14 13:04:48 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","2505","userCannotTransferWithNullFields(Integer, Integer, Double) [2] senderAccountId=986895064, receiverAccountId=null, amount=2124.76","","Wed Jan 14 13:04:43 UTC 2026","passed","Wed Jan 14 13:04:45 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
"","4432","adminCanLoginWithCorrectDataTest()","","Wed Jan 14 13:04:56 UTC 2026","passed","Wed Jan 14 13:05:00 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1907","userCanNotTransferWithIncorrectAmountTest(Double, String) [1] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Wed Jan 14 13:04:50 UTC 2026","passed","Wed Jan 14 13:04:52 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","464","userCanGenerateAuthTokenTest()","","Wed Jan 14 13:04:37 UTC 2026","passed","Wed Jan 14 13:04:38 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","userCanGenerateAuthTokenTest"
"","1706","userCanNotTransferWithIncorrectAmountTest(Double, String) [3] amount=-5001.0, errorMessage=Transfer amount must be at least 0.01","","Wed Jan 14 13:04:53 UTC 2026","passed","Wed Jan 14 13:04:55 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","7284","userCanCreateAccountTest()","","Wed Jan 14 13:04:35 UTC 2026","passed","Wed Jan 14 13:04:42 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateAccountTest","nBankTests.api.iteration1_senior_level.CreateAccountTest","userCanCreateAccountTest"
"","2359","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [3] createUserRequest=CreateUserRequest(username=abc$, password=Password33$, role=USER), errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Wed Jan 14 13:04:36 UTC 2026","passed","Wed Jan 14 13:04:38 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","12237","userCanNotDepositWithInvalidAmount()","","Wed Jan 14 13:04:35 UTC 2026","passed","Wed Jan 14 13:04:47 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithInvalidAmount"
"","2406","userCanNotTransferFromNonExistentAccount()","","Wed Jan 14 13:05:01 UTC 2026","passed","Wed Jan 14 13:05:04 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferFromNonExistentAccount"
"","6101","userCanNotTransferWhenTransferAmountExceedsAccountBalance()","","Wed Jan 14 13:05:23 UTC 2026","passed","Wed Jan 14 13:05:29 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferWhenTransferAmountExceedsAccountBalance"
"","1978","userCannotTransferWithoutToken()","","Wed Jan 14 13:04:55 UTC 2026","passed","Wed Jan 14 13:04:57 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithoutToken"
"","2828","userCanTransferToOwnAccountTest(Double) [5] amount=10000.0","","Wed Jan 14 13:04:46 UTC 2026","passed","Wed Jan 14 13:04:49 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1826","userCanNotTransferWithIncorrectAmountTest(Double, String) [2] amount=10000.1, errorMessage=Transfer amount cannot exceed 10000","","Wed Jan 14 13:04:52 UTC 2026","passed","Wed Jan 14 13:04:53 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","6740","UserCanNotChangeNameWithEmptyNewNameTest()","","Wed Jan 14 13:05:10 UTC 2026","passed","Wed Jan 14 13:05:17 UTC 2026","","nBankTests.ui.iteration_2.ChangeUsersNameTest","nBankTests.ui.iteration_2.ChangeUsersNameTest","UserCanNotChangeNameWithEmptyNewNameTest"
"","798","userCanNotUpdateName(String, String) [1] newName=Mark1999 dfd dfd, errorMassage=Name must contain two words with letters only","","Wed Jan 14 13:04:48 UTC 2026","passed","Wed Jan 14 13:04:49 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","2544","userCanTransferToOwnAccountTest(Double) [1] amount=0.01","","Wed Jan 14 13:04:49 UTC 2026","passed","Wed Jan 14 13:04:51 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","294","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [2] createUserRequest=CreateUserRequest(username=ab, password=Password33$, role=USER), errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Wed Jan 14 13:04:39 UTC 2026","passed","Wed Jan 14 13:04:39 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1335","userCannotDepositWithInvalidFields(Integer, Double) [1] id=null, balance=2140.86","","Wed Jan 14 13:04:51 UTC 2026","passed","Wed Jan 14 13:04:52 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","1323","userCanNotDepositWithInvalidAmount(Double, String) [1] amount=-1.0, errorValue=Deposit amount must be at least 0.01","","Wed Jan 14 13:04:55 UTC 2026","passed","Wed Jan 14 13:04:56 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","12724","userCanDepositAndBalanceChangesCorrectlyTest()","","Wed Jan 14 13:05:04 UTC 2026","passed","Wed Jan 14 13:05:17 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","4327","adminCanCreateUserTest()","","Wed Jan 14 13:05:06 UTC 2026","passed","Wed Jan 14 13:05:10 UTC 2026","","nBankTests.ui.iteration_1.CreateUserTest","nBankTests.ui.iteration_1.CreateUserTest","adminCanCreateUserTest"
"","890","userCanNotUpdateName(String, String) [4] newName='   ', errorMassage=Name must contain two words with letters only","","Wed Jan 14 13:04:44 UTC 2026","passed","Wed Jan 14 13:04:45 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","7684","userCanNotDepositWithEmptyAmount()","","Wed Jan 14 13:04:54 UTC 2026","passed","Wed Jan 14 13:05:01 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithEmptyAmount"
"","1126","userCanUpdateName()","","Wed Jan 14 13:04:43 UTC 2026","passed","Wed Jan 14 13:04:44 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanUpdateName"
"","1569","userCanNotDepositWithExpiredAuthToken()","","Wed Jan 14 13:04:59 UTC 2026","passed","Wed Jan 14 13:05:01 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithExpiredAuthToken"
"","3065","adminCannotCreateUserWithInvalidDataTest()","","Wed Jan 14 13:05:03 UTC 2026","passed","Wed Jan 14 13:05:06 UTC 2026","","nBankTests.ui.iteration_1.CreateUserTest","nBankTests.ui.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","3081","userCanTransferToOwnAccountTest(Double) [4] amount=9999.99","","Wed Jan 14 13:04:43 UTC 2026","passed","Wed Jan 14 13:04:46 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","2316","userCanTransferToAccountOfOtherUserTest()","","Wed Jan 14 13:04:54 UTC 2026","passed","Wed Jan 14 13:04:56 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToAccountOfOtherUserTest"
