"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2524","userCanTransferToOwnAccountTest(Double) [1] amount=0.01","","Tue Jan 13 17:42:31 UTC 2026","passed","Tue Jan 13 17:42:34 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","2536","userCanTransferToOwnAccountTest(Double) [2] amount=0.02","","Tue Jan 13 17:42:34 UTC 2026","passed","Tue Jan 13 17:42:36 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","273","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [1] createUserRequest=CreateUserRequest(username=   , password=Password33$, role=USER), errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Tue Jan 13 17:42:22 UTC 2026","passed","Tue Jan 13 17:42:22 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","2166","userCanDepositAndBalanceChangesCorrectlyTest()","","Tue Jan 13 17:42:39 UTC 2026","passed","Tue Jan 13 17:42:41 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","2056","userCannotTransferWithNullFields(Integer, Integer, Double) [3] senderAccountId=759646832, receiverAccountId=759646832, amount=null","","Tue Jan 13 17:42:28 UTC 2026","passed","Tue Jan 13 17:42:30 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
"","12256","userCanDepositAndBalanceChangesCorrectlyTest()","","Tue Jan 13 17:42:46 UTC 2026","passed","Tue Jan 13 17:42:58 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","3599","adminCanLoginWithCorrectDataTest()","","Tue Jan 13 17:42:39 UTC 2026","passed","Tue Jan 13 17:42:42 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","2677","userCanTransferToOwnAccountTest(Double) [4] amount=9999.99","","Tue Jan 13 17:42:26 UTC 2026","passed","Tue Jan 13 17:42:28 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1727","userCanNotTransferOnNonExistentAccount()","","Tue Jan 13 17:42:42 UTC 2026","passed","Tue Jan 13 17:42:43 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferOnNonExistentAccount"
"","6465","userCanNotTransferWhenTransferAmountExceedsAccountBalance()","","Tue Jan 13 17:43:04 UTC 2026","passed","Tue Jan 13 17:43:10 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferWhenTransferAmountExceedsAccountBalance"
"","2842","userCanTransferToOwnAccountTest(Double) [5] amount=10000.0","","Tue Jan 13 17:42:28 UTC 2026","passed","Tue Jan 13 17:42:31 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1448","userCannotDepositWithoutToken()","","Tue Jan 13 17:42:41 UTC 2026","passed","Tue Jan 13 17:42:42 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithoutToken"
"","10933","UserCanNotChangeNameWithInvalidNewNameTest()","","Tue Jan 13 17:42:45 UTC 2026","passed","Tue Jan 13 17:42:56 UTC 2026","","nBankTests.ui.iteration_2.ChangeUsersNameTest","nBankTests.ui.iteration_2.ChangeUsersNameTest","UserCanNotChangeNameWithInvalidNewNameTest"
"","1326","userCanNotDepositWithInvalidAmount(Double, String) [1] amount=-1.0, errorValue=Deposit amount must be at least 0.01","","Tue Jan 13 17:42:37 UTC 2026","passed","Tue Jan 13 17:42:38 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","1481","userCanNotDepositWithInvalidAmount(Double, String) [2] amount=0.0, errorValue=Deposit amount must be at least 0.01","","Tue Jan 13 17:42:38 UTC 2026","passed","Tue Jan 13 17:42:39 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","398","adminCanCreateUserWithCorrectData()","","Tue Jan 13 17:42:22 UTC 2026","passed","Tue Jan 13 17:42:22 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanCreateUserWithCorrectData"
"","1173","userCannotDepositWithInvalidFields(Integer, Double) [1] id=null, balance=2797.93","","Tue Jan 13 17:42:33 UTC 2026","passed","Tue Jan 13 17:42:34 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","5592","userCanNotTransferOnNonExistentAccount()","","Tue Jan 13 17:42:58 UTC 2026","passed","Tue Jan 13 17:43:04 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferOnNonExistentAccount"
"","2441","userCanTransferToAccountOfOtherUserTest()","","Tue Jan 13 17:42:36 UTC 2026","passed","Tue Jan 13 17:42:39 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToAccountOfOtherUserTest"
"","7479","UserCanNotChangeNameWithEmptyNewNameTest()","","Tue Jan 13 17:42:50 UTC 2026","passed","Tue Jan 13 17:42:58 UTC 2026","","nBankTests.ui.iteration_2.ChangeUsersNameTest","nBankTests.ui.iteration_2.ChangeUsersNameTest","UserCanNotChangeNameWithEmptyNewNameTest"
"","2146","userCanNotTransferFromNonExistentAccount()","","Tue Jan 13 17:42:42 UTC 2026","passed","Tue Jan 13 17:42:45 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferFromNonExistentAccount"
"","3117","userCannotTransferWithNullFields(Integer, Integer, Double) [1] senderAccountId=null, receiverAccountId=759646832, amount=1097.45","","Tue Jan 13 17:42:22 UTC 2026","passed","Tue Jan 13 17:42:26 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
"","1771","userCanNotTransferWithIncorrectAmountTest(Double, String) [3] amount=-5001.0, errorMessage=Transfer amount must be at least 0.01","","Tue Jan 13 17:42:35 UTC 2026","passed","Tue Jan 13 17:42:37 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","998","userCanNotUpdateName(String, String) [1] newName=Mark1999 dfd dfd, errorMassage=Name must contain two words with letters only","","Tue Jan 13 17:42:30 UTC 2026","passed","Tue Jan 13 17:42:31 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","6280","userCanCreateAccountTest()","","Tue Jan 13 17:42:18 UTC 2026","passed","Tue Jan 13 17:42:24 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateAccountTest","nBankTests.api.iteration1_senior_level.CreateAccountTest","userCanCreateAccountTest"
"","3583","adminCanCreateUserTest()","","Tue Jan 13 17:42:50 UTC 2026","passed","Tue Jan 13 17:42:54 UTC 2026","","nBankTests.ui.iteration_1.CreateUserTest","nBankTests.ui.iteration_1.CreateUserTest","adminCanCreateUserTest"
"","390","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [4] createUserRequest=CreateUserRequest(username=abc%, password=Password33$, role=USER), errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Tue Jan 13 17:42:21 UTC 2026","passed","Tue Jan 13 17:42:21 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","2387","userCanNotTransferWithExpiredAuthToken()","","Tue Jan 13 17:42:39 UTC 2026","passed","Tue Jan 13 17:42:42 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithExpiredAuthToken"
"","1904","userCanNotTransferWithIncorrectAmountTest(Double, String) [2] amount=10000.1, errorMessage=Transfer amount cannot exceed 10000","","Tue Jan 13 17:42:34 UTC 2026","passed","Tue Jan 13 17:42:35 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","1921","userCanNotDepositWithInvalidAmount(Double, String) [3] amount=5001.0, errorValue=Deposit amount cannot exceed 5000","","Tue Jan 13 17:42:39 UTC 2026","passed","Tue Jan 13 17:42:41 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","1321","userCannotDepositWithInvalidFields(Integer, Double) [3] id=null, balance=null","","Tue Jan 13 17:42:35 UTC 2026","passed","Tue Jan 13 17:42:37 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","1543","userCanNotDepositToNotOwnedAccount()","","Tue Jan 13 17:42:31 UTC 2026","passed","Tue Jan 13 17:42:33 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositToNotOwnedAccount"
"","1659","userCanNotDepositWithExpiredAuthToken()","","Tue Jan 13 17:42:41 UTC 2026","passed","Tue Jan 13 17:42:43 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithExpiredAuthToken"
"","2449","userCanLoginWithCorrectDataTest()","","Tue Jan 13 17:42:42 UTC 2026","passed","Tue Jan 13 17:42:45 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","8274","userCanDepositAndBalanceChangesCorrectlyTest()","","Tue Jan 13 17:42:42 UTC 2026","passed","Tue Jan 13 17:42:50 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","1836","userCanNotTransferWithIncorrectAmountTest(Double, String) [1] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Tue Jan 13 17:42:32 UTC 2026","passed","Tue Jan 13 17:42:34 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","940","userCanNotUpdateName(String, String) [2] newName=Mark1999 Samsonov, errorMassage=Name must contain two words with letters only","","Tue Jan 13 17:42:29 UTC 2026","passed","Tue Jan 13 17:42:30 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","6331","userCanDepositWithEmptyRecipientNameTest()","","Tue Jan 13 17:43:10 UTC 2026","passed","Tue Jan 13 17:43:17 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositWithEmptyRecipientNameTest"
"","937","userCanNotUpdateName(String, String) [4] newName='   ', errorMassage=Name must contain two words with letters only","","Tue Jan 13 17:42:27 UTC 2026","passed","Tue Jan 13 17:42:27 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","473","userCanGenerateAuthTokenTest()","","Tue Jan 13 17:42:20 UTC 2026","passed","Tue Jan 13 17:42:21 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","userCanGenerateAuthTokenTest"
"","1449","userCannotUpdateNameWithInvalidToken()","","Tue Jan 13 17:42:24 UTC 2026","passed","Tue Jan 13 17:42:26 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCannotUpdateNameWithInvalidToken"
"","5943","userCanNotDepositWithEmptyAccount()","","Tue Jan 13 17:42:29 UTC 2026","passed","Tue Jan 13 17:42:35 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithEmptyAccount"
"","4673","userCanTransferToOwnAccountTest(Double) [3] amount=5000.0","","Tue Jan 13 17:42:21 UTC 2026","passed","Tue Jan 13 17:42:26 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","2044","userCannotTransferWithNullFields(Integer, Integer, Double) [2] senderAccountId=759646832, receiverAccountId=null, amount=683.61","","Tue Jan 13 17:42:26 UTC 2026","passed","Tue Jan 13 17:42:28 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
