"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2345","userCanNotTransferWhenTransferAmountExceedsAccountBalance()","","Tue Jan 13 18:28:19 UTC 2026","passed","Tue Jan 13 18:28:21 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWhenTransferAmountExceedsAccountBalance"
"","2285","adminCanGenerateAuthTokenTest()","","Tue Jan 13 18:28:06 UTC 2026","passed","Tue Jan 13 18:28:09 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1787","userCanNotDepositToNotOwnedAccount()","","Tue Jan 13 18:28:21 UTC 2026","passed","Tue Jan 13 18:28:22 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositToNotOwnedAccount"
"","456","userCanGenerateAuthTokenTest()","","Tue Jan 13 18:28:09 UTC 2026","passed","Tue Jan 13 18:28:09 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","userCanGenerateAuthTokenTest"
"","12187","userCanNotDepositWithInvalidAmount()","","Tue Jan 13 18:28:07 UTC 2026","passed","Tue Jan 13 18:28:19 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithInvalidAmount"
"","1286","userCannotDepositWithInvalidFields(Integer, Double) [3] id=null, balance=null","","Tue Jan 13 18:28:25 UTC 2026","passed","Tue Jan 13 18:28:26 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","1883","userCanNotDepositWithInvalidAmount(Double, String) [3] amount=5001.0, errorValue=Deposit amount cannot exceed 5000","","Tue Jan 13 18:28:29 UTC 2026","passed","Tue Jan 13 18:28:31 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","1033","userCanNotUpdateName(String, String) [3] newName=Mark_Samsonov, errorMassage=Name must contain two words with letters only","","Tue Jan 13 18:28:17 UTC 2026","passed","Tue Jan 13 18:28:18 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","6463","userCanCreateAccountTest()","","Tue Jan 13 18:28:06 UTC 2026","passed","Tue Jan 13 18:28:13 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateAccountTest","nBankTests.api.iteration1_senior_level.CreateAccountTest","userCanCreateAccountTest"
"","5795","userCanNotTransferOnNonExistentAccount()","","Tue Jan 13 18:28:49 UTC 2026","passed","Tue Jan 13 18:28:55 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferOnNonExistentAccount"
"","934","userCanNotUpdateName(String, String) [5] newName=Mark Junior Samsonov, errorMassage=Name must contain two words with letters only","","Tue Jan 13 18:28:16 UTC 2026","passed","Tue Jan 13 18:28:17 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","2157","userCannotTransferWithoutToken()","","Tue Jan 13 18:28:27 UTC 2026","passed","Tue Jan 13 18:28:29 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithoutToken"
"","4595","adminCanLoginWithCorrectDataTest()","","Tue Jan 13 18:28:28 UTC 2026","passed","Tue Jan 13 18:28:33 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1156","userCanNotUpdateName(String, String) [2] newName=Mark1999 Samsonov, errorMassage=Name must contain two words with letters only","","Tue Jan 13 18:28:18 UTC 2026","passed","Tue Jan 13 18:28:20 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","1388","userCannotUpdateNameWithInvalidToken()","","Tue Jan 13 18:28:13 UTC 2026","passed","Tue Jan 13 18:28:14 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCannotUpdateNameWithInvalidToken"
"","2675","userCanTransferToOwnAccountTest(Double) [1] amount=0.01","","Tue Jan 13 18:28:21 UTC 2026","passed","Tue Jan 13 18:28:23 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1756","userCanNotDepositWithExpiredAuthToken()","","Tue Jan 13 18:28:31 UTC 2026","passed","Tue Jan 13 18:28:33 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithExpiredAuthToken"
