"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7024","userCanCreateAccountTest()","","Mon Jan 12 19:17:28 UTC 2026","passed","Mon Jan 12 19:17:35 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateAccountTest","nBankTests.api.iteration1_senior_level.CreateAccountTest","userCanCreateAccountTest"
"","1734","userCanNotTransferFromNonExistentAccount()","","Mon Jan 12 19:17:55 UTC 2026","passed","Mon Jan 12 19:17:57 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferFromNonExistentAccount"
"","2907","userCannotTransferWithNullFields(Integer, Integer, Double) [1] senderAccountId=null, receiverAccountId=783827841, amount=2633.62","","Mon Jan 12 19:17:33 UTC 2026","passed","Mon Jan 12 19:17:36 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
"","3459","adminCanCreateUserTest()","","Mon Jan 12 19:18:00 UTC 2026","passed","Mon Jan 12 19:18:04 UTC 2026","","nBankTests.ui.iteration_1.CreateUserTest","nBankTests.ui.iteration_1.CreateUserTest","adminCanCreateUserTest"
"","194","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [2] createUserRequest=CreateUserRequest(username=ab, password=Password33$, role=USER), errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","Mon Jan 12 19:17:32 UTC 2026","passed","Mon Jan 12 19:17:32 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1374","userCannotDepositWithInvalidFields(Integer, Double) [1] id=null, balance=3291.49","","Mon Jan 12 19:17:44 UTC 2026","passed","Mon Jan 12 19:17:45 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","191","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [1] createUserRequest=CreateUserRequest(username=   , password=Password33$, role=USER), errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","Mon Jan 12 19:17:32 UTC 2026","passed","Mon Jan 12 19:17:32 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","2131","userCanNotTransferWhenTransferAmountExceedsAccountBalance()","","Mon Jan 12 19:17:41 UTC 2026","passed","Mon Jan 12 19:17:43 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWhenTransferAmountExceedsAccountBalance"
"","2448","userCanTransferToOwnAccountTest(Double) [2] amount=0.02","","Mon Jan 12 19:17:44 UTC 2026","passed","Mon Jan 12 19:17:47 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","2392","userCannotTransferWithNullFields(Integer, Integer, Double) [3] senderAccountId=783827841, receiverAccountId=783827841, amount=null","","Mon Jan 12 19:17:38 UTC 2026","passed","Mon Jan 12 19:17:41 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithNullFields"
"","3010","userCanTransferToOwnAccountTest(Double) [5] amount=10000.0","","Mon Jan 12 19:17:38 UTC 2026","passed","Mon Jan 12 19:17:41 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","2562","userCanNotTransferWithExpiredAuthToken()","","Mon Jan 12 19:17:51 UTC 2026","passed","Mon Jan 12 19:17:53 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithExpiredAuthToken"
"","1610","userCanNotDepositWithExpiredAuthToken()","","Mon Jan 12 19:17:52 UTC 2026","passed","Mon Jan 12 19:17:54 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithExpiredAuthToken"
"","7233","userCanDepositAndBalanceChangesCorrectlyTest()","","Mon Jan 12 19:17:53 UTC 2026","passed","Mon Jan 12 19:18:00 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","1399","userCanNotDepositWithInvalidAmount(Double, String) [2] amount=0.0, errorValue=Deposit amount must be at least 0.01","","Mon Jan 12 19:17:49 UTC 2026","passed","Mon Jan 12 19:17:50 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","2032","userCannotTransferWithoutToken()","","Mon Jan 12 19:17:49 UTC 2026","passed","Mon Jan 12 19:17:51 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCannotTransferWithoutToken"
"","2362","userCanTransferToAccountOfOtherUserTest()","","Mon Jan 12 19:17:47 UTC 2026","passed","Mon Jan 12 19:17:49 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToAccountOfOtherUserTest"
"","5034","userCanDepositAndBalanceChangesCorrectlyTest()","","Mon Jan 12 19:17:55 UTC 2026","passed","Mon Jan 12 19:18:00 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","1861","userCanNotDepositWithInvalidAmount(Double, String) [3] amount=5001.0, errorValue=Deposit amount cannot exceed 5000","","Mon Jan 12 19:17:50 UTC 2026","passed","Mon Jan 12 19:17:52 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","4384","userCanCreateAccountTest()","","Mon Jan 12 19:17:56 UTC 2026","passed","Mon Jan 12 19:18:00 UTC 2026","","nBankTests.ui.iteration_1.CreateAccountTest","nBankTests.ui.iteration_1.CreateAccountTest","userCanCreateAccountTest"
"","1614","userCanNotDepositToNotOwnedAccount()","","Mon Jan 12 19:17:42 UTC 2026","passed","Mon Jan 12 19:17:44 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositToNotOwnedAccount"
"","1320","userCannotDepositWithInvalidFields(Integer, Double) [3] id=null, balance=null","","Mon Jan 12 19:17:46 UTC 2026","passed","Mon Jan 12 19:17:48 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","4779","adminCannotCreateUserWithInvalidDataTest()","","Mon Jan 12 19:17:57 UTC 2026","passed","Mon Jan 12 19:18:01 UTC 2026","","nBankTests.ui.iteration_1.CreateUserTest","nBankTests.ui.iteration_1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","4478","userCanTransferToOwnAccountTest(Double) [3] amount=5000.0","","Mon Jan 12 19:17:30 UTC 2026","passed","Mon Jan 12 19:17:35 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","277","adminCanCreateUserWithCorrectData()","","Mon Jan 12 19:17:32 UTC 2026","passed","Mon Jan 12 19:17:33 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanCreateUserWithCorrectData"
"","6563","userCanDepositWithEmptyRecipientNameTest()","","Mon Jan 12 19:18:24 UTC 2026","passed","Mon Jan 12 19:18:31 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositWithEmptyRecipientNameTest"
"","1844","userCanNotTransferWithIncorrectAmountTest(Double, String) [2] amount=10000.1, errorMessage=Transfer amount cannot exceed 10000","","Mon Jan 12 19:17:45 UTC 2026","passed","Mon Jan 12 19:17:47 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","1138","userCanNotUpdateName(String, String) [1] newName=Mark1999 dfd dfd, errorMassage=Name must contain two words with letters only","","Mon Jan 12 19:17:41 UTC 2026","passed","Mon Jan 12 19:17:42 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","5764","userCanNotTransferOnNonExistentAccount()","","Mon Jan 12 19:18:12 UTC 2026","passed","Mon Jan 12 19:18:18 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanNotTransferOnNonExistentAccount"
"","3577","userCanTransferToOwnAccountTest(Double) [4] amount=9999.99","","Mon Jan 12 19:17:35 UTC 2026","passed","Mon Jan 12 19:17:38 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","1342","userCanNotDepositWithInvalidAmount(Double, String) [1] amount=-1.0, errorValue=Deposit amount must be at least 0.01","","Mon Jan 12 19:17:48 UTC 2026","passed","Mon Jan 12 19:17:49 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCanNotDepositWithInvalidAmount"
"","6480","userCanNotDepositWithEmptyAccount()","","Mon Jan 12 19:17:40 UTC 2026","passed","Mon Jan 12 19:17:46 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithEmptyAccount"
"","303","adminCanNotCreateUserWithInvalidData(CreateUserRequest, String, List) [4] createUserRequest=CreateUserRequest(username=abc%, password=Password33$, role=USER), errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","Mon Jan 12 19:17:32 UTC 2026","passed","Mon Jan 12 19:17:32 UTC 2026","","nBankTests.api.iteration1_senior_level.CreateUserTest","nBankTests.api.iteration1_senior_level.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","6803","UserCanNotChangeNameWithEmptyNewNameTest()","","Mon Jan 12 19:18:04 UTC 2026","passed","Mon Jan 12 19:18:10 UTC 2026","","nBankTests.ui.iteration_2.ChangeUsersNameTest","nBankTests.ui.iteration_2.ChangeUsersNameTest","UserCanNotChangeNameWithEmptyNewNameTest"
"","2958","userCanTransferToOwnAccountTest(Double) [1] amount=0.01","","Mon Jan 12 19:17:41 UTC 2026","passed","Mon Jan 12 19:17:44 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferPositiveTest","nBankTests.api.iteration2_senior_level.TransferPositiveTest","userCanTransferToOwnAccountTest"
"","12211","userCanDepositAndBalanceChangesCorrectlyTest()","","Mon Jan 12 19:18:00 UTC 2026","passed","Mon Jan 12 19:18:12 UTC 2026","","nBankTests.ui.iteration_2.TransferTest","nBankTests.ui.iteration_2.TransferTest","userCanDepositAndBalanceChangesCorrectlyTest"
"","1055","userCanNotUpdateName(String, String) [3] newName=Mark_Samsonov, errorMassage=Name must contain two words with letters only","","Mon Jan 12 19:17:39 UTC 2026","passed","Mon Jan 12 19:17:40 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","7129","userCanNotDepositWithEmptyAmount()","","Mon Jan 12 19:17:46 UTC 2026","passed","Mon Jan 12 19:17:53 UTC 2026","","nBankTests.ui.iteration_2.DepositTest","nBankTests.ui.iteration_2.DepositTest","userCanNotDepositWithEmptyAmount"
"","5381","userCanLoginWithCorrectDataTest()","","Mon Jan 12 19:17:49 UTC 2026","passed","Mon Jan 12 19:17:55 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","2132","userCanNotTransferWithIncorrectAmountTest(Double, String) [1] amount=0.0, errorMessage=Transfer amount must be at least 0.01","","Mon Jan 12 19:17:43 UTC 2026","passed","Mon Jan 12 19:17:45 UTC 2026","","nBankTests.api.iteration2_senior_level.TransferNegativeTest","nBankTests.api.iteration2_senior_level.TransferNegativeTest","userCanNotTransferWithIncorrectAmountTest"
"","2368","adminCanGenerateAuthTokenTest()","","Mon Jan 12 19:17:28 UTC 2026","passed","Mon Jan 12 19:17:30 UTC 2026","","nBankTests.api.iteration1_senior_level.LoginUserTest","nBankTests.api.iteration1_senior_level.LoginUserTest","adminCanGenerateAuthTokenTest"
"","4363","adminCanLoginWithCorrectDataTest()","","Mon Jan 12 19:17:49 UTC 2026","passed","Mon Jan 12 19:17:54 UTC 2026","","nBankTests.ui.iteration_1.LoginUserTest","nBankTests.ui.iteration_1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1096","userCannotDepositWithInvalidFields(Integer, Double) [2] id=174534096, balance=null","","Mon Jan 12 19:17:45 UTC 2026","passed","Mon Jan 12 19:17:46 UTC 2026","","nBankTests.api.iteration2_senior_level.DepositTest","nBankTests.api.iteration2_senior_level.DepositTest","userCannotDepositWithInvalidFields"
"","8894","UserCanNotChangeNameWithInvalidNewNameTest()","","Mon Jan 12 19:18:00 UTC 2026","passed","Mon Jan 12 19:18:09 UTC 2026","","nBankTests.ui.iteration_2.ChangeUsersNameTest","nBankTests.ui.iteration_2.ChangeUsersNameTest","UserCanNotChangeNameWithInvalidNewNameTest"
"","1303","userCanUpdateName()","","Mon Jan 12 19:17:36 UTC 2026","passed","Mon Jan 12 19:17:37 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanUpdateName"
"","934","userCanNotUpdateName(String, String) [5] newName=Mark Junior Samsonov, errorMassage=Name must contain two words with letters only","","Mon Jan 12 19:17:38 UTC 2026","passed","Mon Jan 12 19:17:39 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCanNotUpdateName"
"","1218","userCannotUpdateNameWithInvalidToken()","","Mon Jan 12 19:17:35 UTC 2026","passed","Mon Jan 12 19:17:36 UTC 2026","","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","nBankTests.api.iteration2_senior_level.ChangeUsersNameTest","userCannotUpdateNameWithInvalidToken"
